,Indegree
2310665,1747
2310697,3
2310698,1
2310714,3
2310717,15
2310740,2
2310748,2
2310749,394
2310750,1
2310755,7
2310770,3
2310799,1
2310800,2
2310809,4
2310818,1
2310839,1
2310844,6
2310845,1
2310855,1
2310877,6323
2310880,2
2310883,907
2310885,2
2310894,392
2310895,960
2310910,11
2310912,2
2310917,409
2310922,1
2310927,4
2310944,1
2310954,9
2310958,1
2310989,1
2311002,1
2311015,2
2311019,1
2311041,2
2311077,2
2311082,186
2311098,68
2311100,23
2311101,1
2311177,140
2311179,1
2311202,1
2311204,1
2311205,7
2311212,1
2311214,1
2311246,4
2311250,24
2311253,143
2311257,3
2311268,1
2311271,3
2311291,3
2311306,1
2311326,14
2311329,28
2311337,3
2311357,24
2311359,215
2311362,22
2311381,3
2311394,59
2311410,3
2311433,1
2311435,1
2311450,9
2311465,684
2311473,1
2311491,2
2311499,5
2311527,15
2311539,8
2311575,1
2311584,16
2311599,1
2311617,1
2311620,2
2311621,1
2311626,1
2311634,1
2311663,1
2311669,2
2311676,1
2311689,2
2311702,1
2311705,1
2311711,7
2311718,179
2311719,1
2311720,1
2311722,61
2311725,2
2311730,1
2311732,2
2311739,154
2311742,1
2311746,20
2311763,15
2311770,31
2311781,136
2311788,25
2311791,2
2311794,1
2311795,19
2311802,1
2311809,2
2311816,1
2311820,1
2311824,1
2311827,145
2311834,2
2311836,24
2311841,1
2311844,6
2311850,10
2311862,3
2311866,16
2311872,100
2311874,1
2311880,2
2311889,1
2311894,2
2311924,3
2311950,102
2311955,2
2311989,2
2311992,1
2312007,2
2312011,17
2312012,534
2312021,5
2312022,6
2312035,42
2312038,35
2312052,1
2312060,34
2312069,11
2312072,10
2312076,369
2312077,1
2312095,5
2312096,1
2312097,38
2312099,2
2312111,93
2312123,700
2312134,5
2312153,8
2312174,10
2312177,1
2312181,16
2312186,2
2312188,4
2312189,3
2312193,2
2312214,3
2312230,549
2312259,32
2312263,2
2312291,3
2312313,1
2312316,2917
2312330,2
2312331,3
2312336,30
2312363,1
2312381,2
2312431,4
2312474,2
2312481,2
2312487,1
2312505,3226
2312506,2
2312509,7
2312511,1
2312522,1
2312534,6
2312543,1
2312544,4
2312563,1
2312569,19
2312576,2
2312610,1
2312611,1
2312612,417
2312616,7
2312618,54
2312644,3
2312645,1
2312670,113
2312677,33
2312679,4
2312681,5
2312687,2
2312696,12
2312713,1
2312718,96
2312720,5
2312725,1
2312729,1
2312735,1
2312759,80
2312764,1
2312770,1
2312773,1
2312779,4
2312789,1
2312797,7
2312799,4
2312812,2
2312821,1
2312828,1
2312837,1
2312852,1
2312854,2
2312856,7
2312869,166
2312884,6
2312906,2
2312908,1
2312915,6
2312919,7
2312941,86
2312947,1119
2312961,3
2312967,4
2312970,2
2312976,3
2312983,1
2312990,1
2312997,120
2313015,1
2313023,3
2313024,1384
2313035,41
2313040,6
2313065,3
2313088,917
2313097,153
2313107,1
2313116,1
2313123,68
2313133,2
2313137,12
2313184,45
2313206,139
2313248,1
2313265,50
2313278,6
2313282,1
2313299,1
2313300,1
2313304,1
2313312,32
2313318,37
2313324,4
2313328,21
2313378,9800
2313379,3
2313404,2
2313421,1
2313449,8
2313451,1085
2313453,1
2313457,1
2313464,54
2313471,1
2313472,1
2313487,1
2313492,88
2313518,4
2313531,15
2313544,3
2313559,1
2313566,1
2313584,222
2313587,1
2313590,24
2313594,1
2313612,785
2313617,1
2313624,1
2313630,1
2313641,1
2313660,18
2313681,79
2313686,12
2313690,28
2313701,25
2313713,473
2313737,5
2313743,250
2313744,3
2313748,1
2313759,1
2313798,5
2313818,20007
2313821,1
2313834,5
2313847,2
2313859,25
2313875,2
2313896,1
2313903,2
2313905,1
2313911,1
2313933,1
2313945,4
2313952,4
2313982,721
2313992,7
2313995,50
2314010,174
2314018,3
2314022,721
2314024,5
2314036,2
2314046,1
2314062,1
2314064,1
2314071,1
2314080,1
2314092,840
2314106,1
2314140,3
2314143,2
2314144,1611
2314156,7
2314163,6
2314166,4
2314180,1
2314182,2
2314183,15
2314194,400
2314208,4
2314215,101
2314221,3
2314268,4
2314271,1
2314280,1097
2314303,2
2314334,1
2314335,19
2314336,4
2314337,3
2314344,1
2314360,112
2314375,122
2314382,266
2314396,149
2314406,1
2314414,1
2314416,4
2314427,2
2314429,10
2314437,2
2314440,1
2314452,23
2314458,75
2314473,32
2314474,2
2314477,2
2314513,7
2314514,8
2314515,19
2314516,4
2314529,1
2314554,1
2314575,23
2314592,11
2314598,1
2314602,1
2314631,5
2314633,14993
2314651,1043
2314658,884
2314663,4
2314668,1
2314679,1
2314682,1
2314692,2
2314694,1
2314697,11
2314724,3646
2314742,1
2314745,2
2314748,1
2314750,1
2314753,2
2314785,1
2314797,1
2314802,1
2314803,30
2314827,1
2314828,1
2314842,280
2314845,20
2314849,24
2314855,5
2314865,11
2314868,1
2314879,9669
2314892,1
2314905,33
2314907,2
2314926,1
2314936,1
2314954,1
2314955,3
2314960,467
2314963,4
2314966,1
2314974,4
2314975,8
2314988,1
2314994,1
2314997,1
2315001,1
2315010,4
2315011,1
2315018,1
2315031,85
2315047,2
2315051,61
2315071,2
2315078,1
2315081,2
2315086,1
2315092,1
2315093,716
2315136,1066
2315137,135
2315138,1
2315154,12
2315186,2
2315190,1
2315199,2
2315200,1
2315205,3
2315211,31
2315222,9
2315223,3
2315226,1
2315244,3
2315249,2
2315252,1
2315256,1
2315259,10
2315271,9
2315278,1
2315284,2
2315287,11
2315299,2
2315303,1
2315305,1
2315308,10
2315309,37
2315314,1
2315315,8
2315325,1
2315332,64
2315373,6
2315376,25
2315377,1
2315379,3
2315380,216
2315382,15
2315389,41
2315406,1
2315450,15
2315455,3
2315460,100
2315490,23
2315499,17
2315511,4
2315521,1
2315530,1
2315545,3
2315568,1
2315575,1
2315583,1
2315591,8
2315596,1
2315600,1
2315610,1
2315647,1
2315659,2
2315674,29
2315682,11
2315698,2
2315701,1
2315717,26
2315718,2
2315738,3
2315741,1
2315742,35
2315744,1
2315748,1
2315755,2
2315776,103
2315777,1648
2315783,1
2315785,5
2315787,1
2315817,3
2315827,12
2315832,114
2315841,5
2315844,2
2315847,556
2315859,68
2315862,21
2315889,1
2315890,4
2315891,1
2315898,1
2315899,4
2315901,6
2315912,23
2315913,1
2315914,13
2315921,14
2315922,47
2315934,2
2315937,1
2315961,105
2315968,6
2315971,2
2315975,1
2315979,1
2315983,55
2315991,1
2315993,13
2316019,1
2316041,48
2316044,1
2316047,5
2316052,3
2316067,1
2316074,16
2316087,1
2316102,9
2316107,1
2316126,1094
2316129,2
2316152,1
2316155,29
2316156,1
2316164,25
2316166,1
2316177,3
2316180,7
2316196,1
2316200,5
2316213,5
2316233,10
2316247,118
2316251,3
2316265,3
2316276,2
2316277,2
2316279,6
2316294,581
2316296,1
2316314,1
2316316,33
2316352,86
2316367,1
2316379,1
2316403,81
2316414,2
2316427,21
2316429,12
2316440,1
2316451,1
2316452,1
2316493,1
2316495,10
2316501,18
2316514,2
2316518,2
2316519,10
2316532,1
2316543,125
2316550,1
2316551,4
2316580,6
2316582,2582
2316630,1
2316652,26
2316653,1
2316681,1
2316690,1345
2316698,6
2316707,3
2316713,30
2316716,5
2316730,1
2316752,2
2316764,2
2316774,5
2316776,3
2316783,1
2316792,1
2316796,1
2316804,1
2316807,1
2316815,2
2316846,1
2316849,2
2316852,1
2316856,2
2316913,386
2316916,1
2316921,2
2316948,1
2316959,336
2317001,5
2317006,1
2317017,1
2317042,1
2317043,1
2317059,1
2317074,2
2317085,472
2317090,1
2317102,1
2317110,46
2317113,15
2317114,1
2317130,1
2317131,12
2317138,1
2317141,41
2317160,1
2317167,2
2317168,18
2317174,1
2317176,5
2317177,14
2317188,6
2317190,1
2317197,177
2317199,1
2317208,1
2317216,1
2317254,93
2317275,473
2317281,38
2317293,5
2317298,7
2317306,38
2317309,5
2317318,866
2317339,484
2317345,1
2317358,179
2317359,1
2317361,4
2317384,8
2317413,1
2317418,1
2317420,1
2317426,12
2317439,4
2317458,1
2317460,5
2317469,1
2317476,1
2317500,6
2317502,850
2317504,2
2317505,1
2317511,2
2317516,34
2317517,1189
2317524,2
2317558,6
2317578,2
2317581,67
2317584,8
2317586,292
2317587,4
2317595,36
2317601,1
2317604,1
2317617,40
2317624,831
2317626,167
2317629,2
2317635,9
2317640,23
2317641,1
2317648,2
2317650,71
2317651,11
2317653,4
2317659,40
2317664,23
2317670,6
2317677,33005
2317680,5
2317686,4
2317687,2
2317690,2
2317695,1
2317700,3
2317706,2
2317708,1
2317711,26
2317721,191
2317748,35
2317754,1
2317763,1
2317769,47
2317790,3
2317792,1
2317796,8
2317800,1
2317815,2052
2317832,1
2317838,123
2317843,8
2317856,9
2317865,1
2317879,309
2317895,7
2317914,1
2317917,1
2317923,1
2317934,1
2317936,1
2317939,113
2317956,2
2317962,2
2317976,4
2317977,1271
2317991,16
2318005,28
2318012,10
2318015,20
2318018,2820
2318030,1
2318031,2
2318032,6
2318036,12
2318043,2
2318061,1
2318063,1
2318064,1
2318068,18
2318073,2
2318078,57
2318081,1
2318093,1
2318099,254
2318107,2
2318118,1
2318119,1
2318144,7
2318151,8
2318163,3
2318181,1
2318183,2
2318188,3
2318192,89
2318210,10
2318211,1952
2318228,3
2318234,1
2318236,143
2318240,12
2318242,33
2318247,1
2318252,26
2318254,1
2318276,581
2318297,1
2318298,1
2318311,2
2318312,4
2318318,1
2318336,1
2318339,321
2318345,95
2318356,1
2318391,61
2318428,544
2318487,1977
2318489,2
2318496,58
2318506,1
2318532,1
2318535,1
2318563,1
2318581,7
2318597,9
2318627,5
2318645,149
2318653,1
2318656,4
2318672,196
2318681,1
2318685,6
2318691,83
2318698,3
2318702,18
2318720,2
2318728,45
2318729,326
2318762,9
2318768,70
2318796,10
2318797,3
2318806,16
2318828,60
2318833,7
2318836,221
2318842,4
2318844,4
2318864,1
2318877,5096
2318884,9
2318907,684
2318910,1
2318912,3
2318928,3
2318938,66
2318953,3
2318962,8329
2318967,2
2318976,1
2318981,6
2318985,2
2318992,1
2319013,1
2319016,61
2319041,1
2319079,1
2319087,448
2319089,189
2319117,3
2319122,51
2319133,1
2319134,2
2319144,1
2319174,1
2319214,1
2319223,1
2319232,6
2319239,20
2319241,1
2319251,1
2319271,1
2319293,279
2319317,4
2319330,98
2319341,2
2319353,9025
2319362,4
2319372,1
2319401,5
2319412,162
2319416,6
2319426,3
2319455,5
2319459,1
2319460,45
2319465,1
2319467,2
2319476,1
2319496,1
2319511,5
2319517,1
2319531,3
2319535,14
2319552,1
2319569,1
2319578,154
2319616,1
2319620,3
2319641,3
2319652,6
2319657,2
2319668,2
2319670,3
2319671,1
2319686,292
2319701,1
2319710,7
2319727,1
2319740,7
2319747,1
2319766,4
2319778,1
2319785,2
2319794,12
2319806,1
2319821,5
2319822,1
2319833,2
2319855,283
2319861,5
2319863,3
2319884,5
2319889,1
2319893,100
2319900,1
2319903,16
2319912,2
2319913,15
2319921,116
2319928,1
2319931,13
2319940,1
2319954,15048
2319955,1
2319960,1
2319968,11
2319974,12
2320023,2
2320030,6
2320035,24
2320042,2
2320057,7
2320071,4
2320084,2
2320090,6
2320091,3
2320110,1
2320121,9
2320127,2575
2320130,2
2320132,1
2320139,3
2320143,374
2320146,24
2320156,1
2320178,1
2320192,1
2320200,1
2320235,22
2320242,1
2320252,1
2320274,1
2320288,1
2320292,187
2320297,3
2320305,1
2320307,1
2320312,3
2320318,2
2320322,2
2320324,143
2320348,146
2320349,1
2320356,1
2320370,3
2320395,1
2320404,1
2320406,3
2320415,1
2320416,3
2320420,1
2320424,14
2320429,508
2320438,3
2320442,3
2320457,1
2320469,35
2320481,11596
2320483,5
2320490,2
2320502,1019
2320513,15
2320514,3
2320516,12
2320518,61
2320530,4
2320543,1
2320552,4
2320560,145
2320563,4
2320572,2
2320578,35
2320581,1
2320588,8
2320594,10
2320605,1
2320613,2
2320619,2
2320627,9
2320633,1
2320665,1
2320670,1
2320676,14
2320678,17
2320700,9
2320702,6
2320717,1
2320735,279
2320754,2
2320767,2
2320768,23
2320772,1
2320778,3
2320796,2
2320797,77
2320800,322
2320806,1
2320812,1
2320831,4
2320835,1
2320843,40
2320855,1
2320861,2
2320864,2
2320866,1
2320877,1
2320887,1
2320889,21
2320895,132
2320907,3
2320915,1
2320920,4
2320928,16
2320929,2
2320931,2
2320938,13
2320943,1
2320957,1
2320960,1
2320977,1
2320983,1
2321011,14
2321015,3
2321018,74
2321027,1
2321033,27
2321047,11
2321048,3
2321058,3
2321067,2
2321080,1
2321097,1
2321106,7
2321111,1
2321116,1
2321118,2
2321137,305
2321139,6
2321148,1
2321149,43
2321151,30
2321153,9
2321163,56
2321181,9
2321185,1
2321191,7
2321192,2287
2321197,66
2321205,9
2321240,4
2321274,6
2321277,25
2321283,1
2321296,28
2321306,1
2321315,1
2321318,1
2321325,1
2321327,3
2321329,1
2321339,1
2321346,143
2321350,5
2321356,19
2321361,130
2321374,372
2321382,40
2321400,2
2321444,2
2321450,16
2321465,6
2321469,511
2321499,12
2321506,247
2321509,1
2321512,1
2321513,9
2321534,2
2321535,1
2321543,15
2321569,5
2321581,3
2321592,1
2321593,5
2321606,2
2321609,45
2321611,172
2321628,176
2321636,3
2321638,41
2321652,16546
2321653,11
2321681,68
2321696,3
2321701,7
2321707,1
2321743,2
2321754,3
2321755,11
2321762,106
2321768,264
2321769,3
2321773,1
2321782,4
2321790,131
2321793,12
2321816,1
2321833,2
2321838,1
2321843,1
2321854,5
2321869,22
2321870,1
2321879,10
2321896,42
2321897,80
2321905,8
2321919,3090
2321923,18
2321956,2
2321989,10
2321990,8
2322018,1
2322022,2
2322029,2
2322039,1
2322062,1
2322075,146
2322083,1
2322107,73
2322116,7
2322122,192
2322126,37433
2322135,1
2322137,1
2322138,1
2322164,1
2322171,3
2322178,2
2322185,1
2322198,1
2322206,2
2322213,2
2322228,3
2322229,1
2322248,3
2322249,1
2322250,16
2322269,6
2322296,1
2322305,327
2322322,11
2322328,36
2322333,493
2322340,1
2322348,4
2322359,2
2322385,3043
2322398,1
2322405,84
2322411,1
2322417,2975
2322425,4
2322435,7
2322454,11
2322455,5
2322457,4
2322469,2
2322488,33
2322503,54
2322517,9
2322548,4
2322555,40
2322556,1
2322605,4
2322607,1
2322619,1
2322621,2
2322634,1810
2322635,13
2322638,1
2322643,2163
2322648,2
2322658,1
2322660,320
2322661,7
2322663,4
2322667,1
2322677,8
2322687,462
2322707,1
2322710,3
2322741,1
2322747,9
2322751,11
2322755,4
2322770,174
2322774,6
2322801,14
2322816,117
2322826,2
2322831,7
2322851,79
2322858,9
2322881,10
2322892,1
2322909,548
2322970,3
2322982,2
2323004,1
2323039,27
2323068,4
2323070,163
2323075,3
2323079,2
2323080,1
2323110,4
2323111,1
2323125,1
2323131,1
2323138,4
2323155,3
2323158,1
2323174,3
2323175,1
2323178,15
2323179,2
2323192,2046
2323199,1
2323210,1
2323237,15
2323239,1
2323251,1
2323262,3
2323273,122
2323282,2
2323287,1
2323296,5
2323318,8
2323342,1
2323347,1
2323350,3
2323364,1
2323373,1
2323377,205
2323381,1
2323388,399
2323400,6
2323406,171
2323415,2
2323420,1
2323424,235
2323434,12
2323435,31
2323438,34
2323447,1
2323458,6
2323459,115
2323462,5
2323470,1
2323476,1
2323497,6033
2323498,1
2323507,1
2323522,1
2323532,3
2323564,1
2323566,2
2323580,6
2323591,3
2323596,669
2323597,406
2323620,34
2323624,1
2323635,1
2323637,10
2323649,1
2323652,5
2323661,1
2323673,9
2323677,15
2323681,1751
2323698,2
2323705,99
2323707,6
2323714,1
2323717,4
2323745,1562
2323749,90
2323762,283
2323767,8
2323771,2
2323777,4
2323788,1
2323796,2
2323799,11
2323804,49
2323808,2
2323813,25
2323818,1
2323877,1
2323880,1
2323891,1
2323893,27
2323902,1
2323906,3
2323933,10
2323938,1
2323944,6
2323954,2
2323959,3
2323960,4
2323962,216
2323972,20
2323976,395
2323984,3
2323994,21
2323997,56
2324032,13
2324052,18
2324059,1
2324061,7
2324065,3
2324078,1
2324091,1
2324126,235
2324143,31
2324153,10
2324158,1
2324160,1
2324163,3
2324187,57
2324195,2
2324216,761
2324217,1
2324219,6
2324232,98
2324257,5
2324262,21
2324264,2
2324274,2
2324290,2
2324316,1
2324343,2
2324345,1
2324347,1
2324354,1
2324356,2478
2324363,5
2324375,48
2324385,1
2324412,4
2324430,4
2324443,8
2324446,1
2324471,2
2324481,1
2324490,1
2324500,7
2324511,3
2324515,1
2324536,66
2324548,6
2324562,2
2324579,2
2324580,34
2324594,623
2324601,3
2324609,560
2324611,6
2324628,4
2324630,5
2324632,1
2324646,2
2324662,1
2324669,53
2324684,7
2324685,2
2324693,8
2324694,27
2324695,1088
2324700,1
2324714,361
2324715,1006
2324721,1
2324723,21
2324743,3
2324761,2
2324785,3
2324788,3
2324792,31
2324794,3
2324800,1
2324811,2
2324817,1
2324821,10
2324824,1
2324825,245
2324857,1
2324859,46
2324863,4
2324881,184
2324897,2
2324904,13
2324942,1
2325001,20
2325020,15
2325032,390
2325045,1
2325049,4
2325058,11
2325061,17
2325071,1
2325092,1
2325096,162
2325100,5
2325102,5
2325120,1
2325131,1
2325154,1
2325158,3
2325167,1
2325211,18
2325215,1
2325221,17
2325226,2
2325233,1
2325235,1
2325237,14
2325254,2
2325269,3
2325277,3
2325286,24
2325299,1
2325301,1
2325305,1
2325314,1
2325321,1
2325334,1
2325335,6
2325347,5
2325361,8
2325368,4
2325374,30582
2325378,2
2325379,16
2325383,6
2325388,1
2325398,127
2325415,1
2325429,2
2325456,129
2325479,2
2325487,27
2325504,1
2325521,724
2325548,7
2325558,2
2325567,655
2325569,5
2325577,8
2325582,9
2325612,4
2325623,1
2325625,15
2325638,1
2325646,1
2325663,3
2325682,46
2325683,3
2325685,3
2325711,1062
2325722,5
2325740,11
2325749,58
2325761,3
2325768,1
2325787,1
2325789,1
2325794,3
2325800,30
2325812,1
2325815,1
2325820,10
2325873,1
2325874,3
2325875,249
2325899,3
2325904,1
2325905,1036
2325914,2
2325924,42
2325927,7
2325937,1
2325939,2
2325943,3
2325948,1
2325975,2
2325988,33
2325994,1
2326006,1
2326019,1
2326024,5
2326033,5
2326036,139
2326042,101
2326052,1
2326062,1
2326066,1
2326079,11
2326083,1
2326089,4
2326092,1
2326107,4
2326110,25
2326138,1
2326143,8
2326150,21
2326153,8
2326166,3
2326169,2
2326175,1
2326185,24
2326192,2
2326228,1
2326237,2
2326239,2
2326244,2
2326245,201
2326253,15
2326279,2
2326281,1
2326285,23
2326294,1
2326320,9
2326344,1
2326348,1
2326350,7
2326362,28
2326379,13
2326394,8
2326421,7
2326424,62
2326429,2
2326430,58
2326442,104
2326448,1
2326450,1
2326454,1
2326480,526
2326493,11
2326507,3
2326516,52
2326520,8
2326534,1
2326565,2
2326567,1802
2326582,6
2326584,8
2326598,3183
2326601,2
2326610,4
2326622,1
2326627,3
2326645,1
2326653,1
2326662,49
2326677,1
2326684,413
2326700,1
2326704,1
2326721,53
2326724,63
2326728,5
2326732,942
2326735,1
2326736,10
2326783,11
2326790,3
2326791,18
2326792,3
2326813,21
2326815,1
2326816,60
2326822,4
2326825,1
2326826,26105
2326860,2
2326889,81
2326893,2
2326894,1
2326897,3
2326921,12
2326925,14
2326930,4
2326940,9
2326942,5
2326952,16
2326968,1
2326975,1
2326978,53
2326986,1
2326991,2
2327006,2101
2327011,3
2327022,1
2327026,2
2327045,1
2327056,2
2327065,69
2327069,426
2327080,1
2327083,1
2327085,6
2327088,8
2327096,1
2327097,1
2327103,1
2327106,1
2327120,123
2327137,3
2327148,2
2327151,3
2327164,24
2327177,1
2327185,471
2327192,1
2327205,294
2327212,1
2327218,9
2327221,1
2327223,1
2327228,9
2327230,3
2327232,1
2327247,10
2327287,7
2327292,9
2327297,2
2327302,35
2327312,1
2327316,4
2327332,2
2327340,8
2327343,4425
2327352,8
2327368,2
2327393,178
2327396,15
2327407,5
2327409,1
2327421,1091
2327437,7
2327444,8
2327445,1
2327447,3
2327485,7
2327501,466
2327517,2
2327526,104
2327531,10
2327535,78
2327542,13
2327569,58
2327571,1
2327585,1
2327607,1
2327612,9
2327614,985
2327634,1
2327641,3
2327657,1
2327660,3
2327693,7
2327694,6
2327697,2
2327706,100
2327714,6903
2327718,2
2327728,2
2327733,3
2327740,1
2327748,112
2327756,1
2327768,1
2327778,189
2327780,1508
2327785,5
2327811,81
2327829,1
2327843,1
2327856,1
2327870,1
2327897,1
2327899,6
2327906,1
2327915,11
2327939,239
2327949,1
2327967,5
2327968,4028
2327972,4
2327975,1
2328004,539
2328024,296
2328043,1
2328052,1
2328069,381
2328079,2
2328092,2
2328105,8
2328129,1
2328132,1
2328138,1
2328139,4
2328164,1
2328167,1
2328174,2
2328176,4
2328180,1
2328216,2
2328218,2
2328238,19
2328261,2
2328267,2709
2328272,18
2328284,3
2328288,3
2328292,1
2328318,21
2328321,1
2328337,3
2328344,2
2328354,1
2328357,3
2328359,2
2328360,11
2328366,2
2328374,27
2328389,16
2328390,4
2328391,1
2328393,1
2328399,6
2328404,1
2328419,83
2328429,1375
2328443,1
2328446,2
2328457,1
2328463,2
2328471,170
2328473,6
2328484,53
2328486,6
2328489,195
2328493,1
2328502,2
2328505,1
2328521,42
2328533,2
2328541,17
2328555,1
2328560,1
2328561,10
2328565,2
2328567,1
2328575,1
2328577,3
2328591,1
2328632,2
2328651,60
2328682,1
2328685,16
2328699,2
2328703,20
2328723,2
2328742,6
2328765,1
2328770,1
2328780,16
2328791,50
2328805,1
2328807,1
2328808,1
2328839,69
2328842,1
2328844,1
2328848,38
2328853,22
2328857,1
2328868,1
2328879,2
2328895,12
2328917,6
2328918,1
2328922,34
2328931,10
2328939,808
2328941,8
2328945,134
2328952,2
2328957,1
2328962,1
2328968,2
2328971,1
2328991,2
2328998,130
2329025,1
2329032,1
2329037,3
2329043,1
2329053,24
2329062,7
2329069,1
2329074,1
2329082,4
2329116,1
2329122,11
2329132,5
2329142,1
2329143,1
2329150,2
2329151,13
2329155,13
2329156,1
2329165,1
2329169,1
2329171,4
2329179,2
2329194,24
2329197,2
2329202,6
2329211,1
2329218,1
2329222,2
2329227,34
2329228,8
2329234,4
2329244,2
2329266,15
2329269,9
2329272,1
2329286,7
2329293,7
2329302,1
2329312,1
2329327,4
2329332,23
2329337,50
2329355,46
2329357,6
2329358,1
2329381,4
2329396,18
2329398,183
2329402,1
2329405,84
2329407,7
2329431,1
2329441,1
2329446,1
2329454,293
2329462,6
2329473,8
2329478,2
2329483,8
2329485,3741
2329488,1
2329489,2
2329493,1
2329509,1
2329513,2
2329524,2
2329543,447
2329579,103
2329586,3
2329598,1
2329612,7
2329615,1
2329618,1
2329625,2
2329627,1
2329635,78
2329637,2
2329642,5
2329654,9
2329670,8
2329673,379
2329687,1
2329698,1
2329715,1
2329725,8
2329729,5753
2329734,32
2329741,1
2329748,1
2329756,782
2329767,2
2329777,1
2329781,2
2329786,2
2329792,2
2329795,1
2329797,411
2329804,42
2329812,51
2329814,2
2329817,1
2329836,3
2329852,7
2329859,27
2329861,7
2329870,1
2329873,93
2329890,12
2329897,2
2329911,10
2329919,1
2329920,1
2329931,1
2329936,1
2329945,1
2329947,2
2329991,24
2329992,1
2329999,86
2330022,132
2330038,313
2330050,1
2330056,5
2330071,1
2330082,1
2330089,1
2330102,1
2330113,96
2330118,9
2330119,1
2330125,99
2330126,1
2330129,2
2330138,1
2330153,1
2330158,6
2330160,1
2330161,2
2330197,1640
2330217,1
2330222,21
2330239,1
2330259,3
2330262,12
2330289,2
2330300,4
2330317,28
2330318,2
2330347,2
2330363,1
2330366,14
2330369,1
